n	k	d	fom	l	m	A	B	wt	fam	C	D
120	72	44	1161.6000	5	12	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6		4	css		
132	72	46	1154.1818	11	6	x^0*y^0+x^0*y^3+x^5*y^0+x^5*y^3		4	css		
310	70	87	1709.1290	31	5	x^0*y^0+x^0*y^4+x^13*y^0+x^13*y^4	x^0*y^0+x^0*y^3+x^26*y^0+x^26*y^3	8	css		
360	70	93	1681.7500	6	30	x^0*y^0+x^0*y^23+x^5*y^0+x^5*y^23	x^0*y^0+x^0*y^16+x^4*y^0+x^4*y^16	8	css		
256	70	72	1417.5000	32	4	x^0*y^0+x^0*y^3+x^17*y^0+x^17*y^3	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
198	70	62	1358.9899	3	33	x^0*y^0+x^0*y^5+x^2*y^0+x^2*y^5	x^0*y^0+x^0*y^10+x^1*y^0+x^1*y^10	8	css		
136	70	47	1136.9853	34	2	x^0*y^0+x^0*y^1+x^13*y^0+x^13*y^1		4	css		
160	70	50	1093.7500	20	4	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	x^0*y^0+x^0*y^2+x^10*y^0+x^10*y^2	8	css		
150	70	48	1075.2000	5	15	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
120	70	41	980.5833	30	2	x^0*y^0+x^0*y^1+x^25*y^0+x^25*y^1		4	css		
126	70	42	980.0000	21	3	x^0*y^0+x^0*y^1+x^7*y^0+x^7*y^1	x^0*y^0+x^0*y^2+x^14*y^0+x^14*y^2	8	css		
112	70	39	950.6250	2	28	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7		4	css		
300	68	83	1561.5067	5	30	x^0*y^0+x^0*y^11+x^1*y^0+x^1*y^11	x^0*y^0+x^0*y^22+x^2*y^0+x^2*y^22	8	css		
348	68	89	1547.7816	6	29	x^0*y^0+x^0*y^28+x^5*y^0+x^5*y^28	x^0*y^0+x^0*y^27+x^4*y^0+x^4*y^27	8	css		
308	68	83	1520.9481	7	22	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8	x^0*y^0+x^0*y^16+x^4*y^0+x^4*y^16	8	css		
324	68	85	1516.3580	18	9	x^0*y^0+x^0*y^5+x^16*y^0+x^16*y^5	x^0*y^0+x^0*y^1+x^14*y^0+x^14*y^1	8	css		
320	68	84	1499.4000	8	20	x^0*y^0+x^0*y^6+x^5*y^0+x^5*y^6	x^0*y^0+x^0*y^12+x^2*y^0+x^2*y^12	8	css		
260	68	74	1432.1846	26	5	x^0*y^0+x^0*y^3+x^18*y^0+x^18*y^3	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	8	css		
248	68	70	1343.5484	31	4	x^0*y^0+x^0*y^3+x^10*y^0+x^10*y^3	x^0*y^0+x^0*y^2+x^20*y^0+x^20*y^2	8	css		
288	68	74	1292.9444	6	24	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
224	68	64	1243.4286	14	8	x^0*y^0+x^0*y^6+x^13*y^0+x^13*y^6	x^0*y^0+x^0*y^4+x^12*y^0+x^12*y^4	8	css		
306	68	74	1216.8889	51	3	x^0*y^0+x^0*y^1+x^17*y^1	x^0*y^0+x^17*y^0+x^17*y^1	6	css		
192	68	58	1191.4167	32	3	x^0*y^0+x^0*y^1+x^27*y^0+x^27*y^1	x^0*y^0+x^0*y^2+x^22*y^0+x^22*y^2	8	css		
180	68	56	1184.7111	6	15	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
132	68	45	1043.1818	33	2	x^0*y^0+x^0*y^1+x^29*y^0+x^29*y^1		4	css		
128	68	43	982.2812	16	4	x^0*y^0+x^0*y^2+x^15*y^0+x^15*y^2		4	css		
290	66	81	1493.1931	29	5	x^0*y^0+x^0*y^1+x^19*y^0+x^19*y^1	x^0*y^0+x^0*y^2+x^9*y^0+x^9*y^2	8	css		
336	66	87	1486.7679	28	6	x^0*y^0+x^0*y^5+x^3*y^0+x^3*y^5	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	8	css		
186	66	60	1277.4194	31	3	x^0*y^0+x^0*y^2+x^29*y^0+x^29*y^2	x^0*y^0+x^0*y^1+x^27*y^0+x^27*y^1	8	css		
240	66	66	1197.9000	30	4	x^0*y^0+x^0*y^3+x^11*y^0+x^11*y^3	x^0*y^0+x^0*y^2+x^22*y^0+x^22*y^2	8	css		
192	66	58	1156.3750	4	24	x^0*y^0+x^0*y^21+x^1*y^0+x^1*y^21	x^0*y^0+x^0*y^18+x^2*y^0+x^2*y^18	8	css		
216	66	60	1100.0000	6	18	x^0*y^0+x^0*y^3+x^5*y^0+x^5*y^3	x^0*y^0+x^0*y^6+x^4*y^0+x^4*y^6	8	css		
210	66	59	1094.0286	5	21	x^0*y^0+x^0*y^6+x^3*y^0+x^3*y^6	x^0*y^0+x^0*y^12+x^1*y^0+x^1*y^12	8	css		
162	66	51	1059.6667	27	3	x^0*y^0+x^0*y^1+x^6*y^0+x^6*y^1	x^0*y^0+x^0*y^2+x^12*y^0+x^12*y^2	8	css		
120	66	43	1016.9500	30	2	x^0*y^0+x^0*y^1+x^27*y^0+x^27*y^1		4	css		
128	66	44	998.2500	2	32	x^0*y^0+x^0*y^21+x^1*y^0+x^1*y^21		4	css		
88	66	35	918.7500	22	2	x^0*y^0+x^0*y^1+x^11*y^0+x^11*y^1		4	css		
288	64	84	1568.0000	6	24	x^0*y^0+x^0*y^8+x^0*y^16	x^0*y^0+x^4*y^0+x^5*y^0	6	css		
144	64	58	1495.1111	6	12	x^0*y^0+x^0*y^4+x^0*y^8	x^0*y^0+x^2*y^0+x^4*y^0	6	css		
324	64	87	1495.1111	6	27	x^0*y^0+x^0*y^22+x^5*y^0+x^5*y^22	x^0*y^0+x^0*y^17+x^4*y^0+x^4*y^17	8	css		
280	64	78	1390.6286	28	5	x^0*y^0+x^0*y^3+x^19*y^0+x^19*y^3	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	8	css		
264	64	72	1256.7273	12	11	x^0*y^0+x^0*y^4+x^10*y^0+x^10*y^4	x^0*y^0+x^0*y^8+x^8*y^0+x^8*y^8	8	css		
232	64	66	1201.6552	4	29	x^0*y^0+x^0*y^24+x^3*y^0+x^3*y^24	x^0*y^0+x^0*y^19+x^2*y^0+x^2*y^19	8	css		
240	64	65	1126.6667	10	12	x^0*y^0+x^0*y^11+x^4*y^0+x^4*y^11	x^0*y^0+x^0*y^10+x^8*y^0+x^8*y^10	8	css		
180	64	55	1075.5556	30	3	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	x^0*y^0+x^0*y^1+x^22*y^0+x^22*y^1	8	css		
208	64	59	1071.0769	4	26	x^0*y^0+x^0*y^12+x^3*y^0+x^3*y^12	x^0*y^0+x^0*y^24+x^2*y^0+x^2*y^24	8	css		
168	64	52	1030.0952	14	6	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
124	64	43	954.3226	31	2	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1		4	css		
160	64	48	921.6000	16	5	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	x^0*y^0+x^0*y^3+x^8*y^0+x^8*y^3	8	css		
112	64	40	914.2857	4	14	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8		4	css		
96	64	37	912.6667	12	4	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2		4	css		
120	64	41	896.5333	15	4	x^0*y^0+x^0*y^2+x^8*y^0+x^8*y^2		4	css		
350	62	92	1499.3371	7	25	x^0*y^0+x^0*y^16+x^4*y^0+x^4*y^16	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7	8	css		
312	62	80	1271.7949	26	6	x^0*y^0+x^0*y^5+x^25*y^0+x^25*y^5	x^0*y^0+x^0*y^4+x^24*y^0+x^24*y^4	8	css		
270	62	73	1223.6963	5	27	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	8	css		
224	62	61	1029.9196	4	28	x^0*y^0+x^0*y^13+x^3*y^0+x^3*y^13	x^0*y^0+x^0*y^26+x^2*y^0+x^2*y^26	8	css		
174	62	53	1000.9080	29	3	x^0*y^0+x^0*y^2+x^15*y^0+x^15*y^2	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1	8	css		
120	62	39	785.8500	2	30	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1		4	css		
336	60	86	1320.7143	24	7	x^0*y^0+x^0*y^6+x^17*y^0+x^17*y^6	x^0*y^0+x^0*y^5+x^10*y^0+x^10*y^5	8	css		
300	60	79	1248.2000	25	6	x^0*y^0+x^0*y^5+x^14*y^0+x^14*y^5	x^0*y^0+x^0*y^4+x^3*y^0+x^3*y^4	8	css		
260	60	72	1196.3077	5	26	x^0*y^0+x^0*y^7+x^4*y^0+x^4*y^7	x^0*y^0+x^0*y^14+x^3*y^0+x^3*y^14	8	css		
270	60	72	1152.0000	45	3	x^0*y^0+x^0*y^2+x^30*y^2	x^0*y^0+x^30*y^0+x^30*y^2	6	css		
216	60	61	1033.6111	4	27	x^0*y^0+x^0*y^25+x^3*y^0+x^3*y^25	x^0*y^0+x^0*y^23+x^2*y^0+x^2*y^23	8	css		
256	60	66	1020.9375	16	8	x^0*y^0+x^0*y^7+x^6*y^0+x^6*y^7	x^0*y^0+x^0*y^6+x^12*y^0+x^12*y^6	8	css		
252	60	65	1005.9524	14	9	x^0*y^0+x^0*y^7+x^8*y^0+x^8*y^7	x^0*y^0+x^0*y^5+x^2*y^0+x^2*y^5	8	css		
220	60	60	981.8182	22	5	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	x^0*y^0+x^0*y^3+x^4*y^0+x^4*y^3	8	css		
168	60	52	965.7143	28	3	x^0*y^0+x^0*y^1+x^15*y^0+x^15*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
240	60	62	961.0000	10	12	x^0*y^0+x^0*y^10+x^7*y^0+x^7*y^10	x^0*y^0+x^0*y^8+x^4*y^0+x^4*y^8	8	css		
192	60	54	911.2500	12	8	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
156	60	48	886.1538	3	26	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
180	60	50	833.3333	18	5	x^0*y^0+x^0*y^3+x^15*y^0+x^15*y^3	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1	8	css		
116	60	40	827.5862	2	29	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2		4	css		
80	60	33	816.7500	20	2	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1		4	css		
144	60	44	806.6667	3	24	x^0*y^0+x^0*y^15+x^2*y^0+x^2*y^15	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	8	css		
120	60	40	800.0000	3	20	x^0*y^0+x^0*y^15+x^2*y^0+x^2*y^15	x^0*y^0+x^0*y^10+x^1*y^0+x^1*y^10	8	css		
100	60	36	777.6000	5	10	x^0*y^0+x^0*y^5+x^4*y^0+x^4*y^5		4	css		
108	60	37	760.5556	9	6	x^0*y^0+x^0*y^3+x^7*y^0+x^7*y^3		4	css		
96	60	34	722.5000	4	12	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3		4	css		
112	60	36	694.2857	2	28	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18		4	css		
352	58	89	1305.1648	22	8	x^0*y^0+x^0*y^7+x^15*y^0+x^15*y^7	x^0*y^0+x^0*y^6+x^8*y^0+x^8*y^6	8	css		
322	58	83	1240.8758	23	7	x^0*y^0+x^0*y^2+x^20*y^0+x^20*y^2	x^0*y^0+x^0*y^4+x^17*y^0+x^17*y^4	8	css		
250	58	69	1104.5520	25	5	x^0*y^0+x^0*y^3+x^4*y^0+x^4*y^3	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1	8	css		
288	58	73	1073.2014	6	24	x^0*y^0+x^0*y^17+x^1*y^0+x^1*y^17	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
208	58	60	1003.8462	26	4	x^0*y^0+x^0*y^3+x^9*y^0+x^9*y^3	x^0*y^0+x^0*y^2+x^18*y^0+x^18*y^2	8	css		
162	58	50	895.0617	3	27	x^0*y^0+x^0*y^11+x^2*y^0+x^2*y^11	x^0*y^0+x^0*y^22+x^1*y^0+x^1*y^22	8	css		
112	58	38	747.7857	2	28	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5		4	css		
360	56	88	1204.6222	20	9	x^0*y^0+x^0*y^2+x^7*y^0+x^7*y^2	x^0*y^0+x^0*y^4+x^14*y^0+x^14*y^4	8	css		
336	56	84	1176.0000	21	8	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	x^0*y^0+x^0*y^2+x^10*y^0+x^10*y^2	8	css		
126	56	50	1111.1111	21	3	x^0*y^0+x^0*y^1+x^0*y^2	x^0*y^0+x^7*y^0+x^14*y^0	6	css		
308	56	78	1106.1818	22	7	x^0*y^0+x^0*y^5+x^17*y^0+x^17*y^5	x^0*y^0+x^0*y^3+x^12*y^0+x^12*y^3	8	css		
252	56	70	1088.8889	6	21	x^0*y^0+x^0*y^7+x^0*y^14	x^0*y^0+x^1*y^0+x^2*y^0	6	css		
240	56	66	1016.4000	24	5	x^0*y^0+x^0*y^1+x^1*y^0+x^1*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
276	56	70	994.2029	6	23	x^0*y^0+x^0*y^7+x^5*y^0+x^5*y^7	x^0*y^0+x^0*y^14+x^4*y^0+x^4*y^14	8	css		
224	56	61	930.2500	16	7	x^0*y^0+x^0*y^4+x^14*y^0+x^14*y^4	x^0*y^0+x^0*y^1+x^12*y^0+x^12*y^1	8	css		
200	56	57	909.7200	25	4	x^0*y^0+x^0*y^1+x^6*y^0+x^6*y^1	x^0*y^0+x^0*y^2+x^12*y^0+x^12*y^2	8	css		
216	56	57	842.3333	18	6	x^0*y^0+x^0*y^5+x^8*y^0+x^8*y^5	x^0*y^0+x^0*y^4+x^16*y^0+x^16*y^4	8	css		
156	56	48	827.0769	3	26	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	x^0*y^0+x^0*y^6+x^1*y^0+x^1*y^6	8	css		
176	56	50	795.4545	22	4	x^0*y^0+x^0*y^1+x^14*y^0+x^14*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
144	56	44	752.8889	24	3	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
108	56	37	709.8519	27	2	x^0*y^0+x^0*y^1+x^7*y^0+x^7*y^1		4	css		
96	56	34	674.3333	6	8	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4		4	css		
120	56	38	673.8667	3	20	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8	8	css		
128	56	39	665.4375	4	16	x^0*y^0+x^0*y^12+x^1*y^0+x^1*y^12	x^0*y^0+x^0*y^8+x^2*y^0+x^2*y^8	8	css		
104	56	35	659.6154	26	2	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1		4	css		
84	56	31	640.6667	2	21	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7		4	css		
342	54	84	1114.1053	19	9	x^0*y^0+x^0*y^5+x^5*y^0+x^5*y^5	x^0*y^0+x^0*y^1+x^10*y^0+x^10*y^1	8	css		
360	54	86	1109.4000	10	18	x^0*y^0+x^0*y^11+x^3*y^0+x^3*y^11	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	8	css		
264	54	71	1031.1136	22	6	x^0*y^0+x^0*y^5+x^7*y^0+x^7*y^5	x^0*y^0+x^0*y^4+x^14*y^0+x^14*y^4	8	css		
294	54	74	1005.7959	7	21	x^0*y^0+x^0*y^8+x^6*y^0+x^6*y^8	x^0*y^0+x^0*y^16+x^5*y^0+x^5*y^16	8	css		
320	54	76	974.7000	20	8	x^0*y^0+x^0*y^5+x^13*y^0+x^13*y^5	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
230	54	62	902.5043	5	23	x^0*y^0+x^0*y^14+x^4*y^0+x^4*y^14	x^0*y^0+x^0*y^5+x^3*y^0+x^3*y^5	8	css		
192	54	54	820.1250	24	4	x^0*y^0+x^0*y^3+x^11*y^0+x^11*y^3	x^0*y^0+x^0*y^2+x^22*y^0+x^22*y^2	8	css		
150	54	45	729.0000	3	25	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	x^0*y^0+x^0*y^8+x^1*y^0+x^1*y^8	8	css		
72	54	30	675.0000	6	6	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3		4	css		
104	54	36	672.9231	26	2	x^0*y^0+x^0*y^1+x^19*y^0+x^19*y^1		4	css		
126	54	39	651.8571	7	9	x^0*y^0+x^0*y^6+x^5*y^0+x^5*y^6	x^0*y^0+x^0*y^3+x^3*y^0+x^3*y^3	8	css		
96	54	33	612.5625	8	6	x^0*y^0+x^0*y^3+x^5*y^0+x^5*y^3		4	css		
144	54	40	600.0000	12	6	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
360	52	87	1093.3000	15	12	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
352	52	85	1067.3295	11	16	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1	x^0*y^0+x^0*y^2+x^5*y^0+x^5*y^2	8	css		
340	52	82	1028.3765	10	17	x^0*y^0+x^0*y^10+x^3*y^0+x^3*y^10	x^0*y^0+x^0*y^3+x^6*y^0+x^6*y^3	8	css		
324	52	78	976.4444	18	9	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7	x^0*y^0+x^0*y^5+x^2*y^0+x^2*y^5	8	css		
304	52	75	962.1711	19	8	x^0*y^0+x^0*y^3+x^17*y^0+x^17*y^3	x^0*y^0+x^0*y^6+x^15*y^0+x^15*y^6	8	css		
280	52	70	910.0000	20	7	x^0*y^0+x^0*y^5+x^7*y^0+x^7*y^5	x^0*y^0+x^0*y^3+x^14*y^0+x^14*y^3	8	css		
252	52	64	845.2063	6	21	x^0*y^0+x^0*y^13+x^5*y^0+x^5*y^13	x^0*y^0+x^0*y^5+x^4*y^0+x^4*y^5	8	css		
220	52	58	795.1273	22	5	x^0*y^0+x^0*y^4+x^1*y^0+x^1*y^4	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	8	css		
196	52	52	717.3878	14	7	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	8	css		
184	52	50	706.5217	4	23	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
192	52	51	704.4375	6	16	x^0*y^0+x^0*y^10+x^5*y^0+x^5*y^10	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4	8	css		
234	52	56	696.8889	3	39	x^0*y^0+x^0*y^13+x^2*y^13	x^0*y^0+x^2*y^0+x^2*y^13	6	css		
180	52	49	693.6222	9	10	x^0*y^0+x^0*y^4+x^7*y^0+x^7*y^4	x^0*y^0+x^0*y^8+x^5*y^0+x^5*y^8	8	css		
144	52	43	667.6944	24	3	x^0*y^0+x^0*y^1+x^13*y^0+x^13*y^1	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
132	52	41	662.2121	11	6	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	x^0*y^0+x^0*y^2+x^5*y^0+x^5*y^2	8	css		
160	52	44	629.2000	4	20	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
100	52	34	601.1200	2	25	x^0*y^0+x^0*y^12+x^1*y^0+x^1*y^12		4	css		
96	52	31	520.5417	24	2	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1		4	css		
336	50	81	976.3393	12	14	x^0*y^0+x^0*y^9+x^5*y^0+x^5*y^9	x^0*y^0+x^0*y^4+x^10*y^0+x^10*y^4	8	css		
338	50	81	970.5621	13	13	x^0*y^0+x^0*y^11+x^8*y^0+x^8*y^11	x^0*y^0+x^0*y^9+x^3*y^0+x^3*y^9	8	css		
330	50	78	921.8182	15	11	x^0*y^0+x^0*y^7+x^7*y^0+x^7*y^7	x^0*y^0+x^0*y^3+x^14*y^0+x^14*y^3	8	css		
306	50	75	919.1176	17	9	x^0*y^0+x^0*y^1+x^13*y^0+x^13*y^1	x^0*y^0+x^0*y^2+x^9*y^0+x^9*y^2	8	css		
320	50	76	902.5000	16	10	x^0*y^0+x^0*y^1+x^11*y^0+x^11*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
266	50	67	843.7970	19	7	x^0*y^0+x^0*y^3+x^5*y^0+x^5*y^3	x^0*y^0+x^0*y^6+x^10*y^0+x^10*y^6	8	css		
288	50	69	826.5625	18	8	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	x^0*y^0+x^0*y^2+x^10*y^0+x^10*y^2	8	css		
240	50	62	800.8333	20	6	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
210	50	57	773.5714	21	5	x^0*y^0+x^0*y^3+x^2*y^0+x^2*y^3	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	8	css		
176	50	48	654.5455	4	22	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7	x^0*y^0+x^0*y^14+x^2*y^0+x^2*y^14	8	css		
138	50	42	639.1304	3	23	x^0*y^0+x^0*y^1+x^2*y^0+x^2*y^1	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	8	css		
90	50	31	533.8889	3	15	x^0*y^0+x^0*y^5+x^1*y^0+x^1*y^5	x^0*y^0+x^0*y^10+x^2*y^0+x^2*y^10	8	css		
96	50	32	533.3333	24	2	x^0*y^0+x^0*y^1+x^17*y^0+x^17*y^1		4	css		
80	50	28	490.0000	20	2	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1		4	css		
324	48	84	1045.3333	9	18	x^0*y^0+x^0*y^6+x^0*y^12	x^0*y^0+x^7*y^0+x^8*y^0	6	css		
312	48	76	888.6154	13	12	x^0*y^0+x^0*y^11+x^4*y^0+x^4*y^11	x^0*y^0+x^0*y^10+x^8*y^0+x^8*y^10	8	css		
308	48	75	876.6234	14	11	x^0*y^0+x^0*y^4+x^3*y^0+x^3*y^4	x^0*y^0+x^0*y^8+x^6*y^0+x^6*y^8	8	css		
288	48	71	840.1667	9	16	x^0*y^0+x^0*y^3+x^1*y^0+x^1*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
300	48	72	829.4400	10	15	x^0*y^0+x^0*y^2+x^9*y^0+x^9*y^2	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
272	48	68	816.0000	8	17	x^0*y^0+x^0*y^2+x^7*y^0+x^7*y^2	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	8	css		
216	48	60	800.0000	12	9	x^0*y^0+x^0*y^3+x^0*y^6	x^0*y^0+x^8*y^0+x^10*y^0	6	css		
252	48	63	756.0000	7	18	x^0*y^0+x^0*y^13+x^5*y^0+x^5*y^13	x^0*y^0+x^0*y^8+x^3*y^0+x^3*y^8	8	css		
108	48	40	711.1111	9	6	x^0*y^0+x^0*y^2+x^0*y^4	x^0*y^0+x^3*y^0+x^6*y^0	6	css		
228	48	57	684.0000	6	19	x^0*y^0+x^0*y^9+x^5*y^0+x^5*y^9	x^0*y^0+x^0*y^18+x^4*y^0+x^4*y^18	8	css		
200	48	52	648.9600	20	5	x^0*y^0+x^0*y^2+x^3*y^0+x^3*y^2	x^0*y^0+x^0*y^4+x^6*y^0+x^6*y^4	8	css		
168	48	46	604.5714	21	4	x^0*y^0+x^0*y^3+x^16*y^0+x^16*y^3	x^0*y^0+x^0*y^2+x^11*y^0+x^11*y^2	8	css		
144	48	41	560.3333	9	8	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
160	48	43	554.7000	16	5	x^0*y^0+x^0*y^3+x^10*y^0+x^10*y^3	x^0*y^0+x^0*y^1+x^4*y^0+x^4*y^1	8	css		
132	48	39	553.0909	22	3	x^0*y^0+x^0*y^1+x^3*y^0+x^3*y^1	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2	8	css		
92	48	32	534.2609	2	23	x^0*y^0+x^0*y^14+x^1*y^0+x^1*y^14		4	css		
120	48	35	490.0000	12	5	x^0*y^0+x^0*y^4+x^3*y^0+x^3*y^4	x^0*y^0+x^0*y^3+x^6*y^0+x^6*y^3	8	css		
72	48	27	486.0000	9	4	x^0*y^0+x^0*y^2+x^6*y^0+x^6*y^2		4	css		
88	48	29	458.7273	22	2	x^0*y^0+x^0*y^1+x^20*y^0+x^20*y^1		4	css		
96	48	30	450.0000	4	12	x^0*y^0+x^0*y^8+x^3*y^0+x^3*y^8	x^0*y^0+x^0*y^4+x^2*y^0+x^2*y^4	8	css		
84	48	28	448.0000	2	21	x^0*y^0+x^0*y^12+x^1*y^0+x^1*y^12		4	css		
64	48	24	432.0000	2	16	x^0*y^0+x^0*y^8+x^1*y^0+x^1*y^8		4	css		
80	48	26	405.6000	5	8	x^0*y^0+x^0*y^4+x^4*y^0+x^4*y^4		4	css		
280	46	67	737.4786	10	14	x^0*y^0+x^0*y^9+x^9*y^0+x^9*y^9	x^0*y^0+x^0*y^4+x^8*y^0+x^8*y^4	8	css		
286	46	67	722.0070	13	11	x^0*y^0+x^0*y^3+x^9*y^0+x^9*y^3	x^0*y^0+x^0*y^6+x^5*y^0+x^5*y^6	8	css		
270	46	65	719.8148	15	9	x^0*y^0+x^0*y^1+x^8*y^0+x^8*y^1	x^0*y^0+x^0*y^2+x^1*y^0+x^1*y^2	8	css		
238	46	61	719.1849	17	7	x^0*y^0+x^0*y^4+x^3*y^0+x^3*y^4	x^0*y^0+x^0*y^1+x^6*y^0+x^6*y^1	8	css		
256	46	63	713.1797	8	16	x^0*y^0+x^0*y^3+x^5*y^0+x^5*y^3	x^0*y^0+x^0*y^6+x^2*y^0+x^2*y^6	8	css		
288	46	66	695.7500	12	12	x^0*y^0+x^0*y^7+x^1*y^0+x^1*y^7	x^0*y^0+x^0*y^2+x^2*y^0+x^2*y^2	8	css		
190	46	51	629.7158	5	19	x^0*y^0+x^0*y^9+x^3*y^0+x^3*y^9	x^0*y^0+x^0*y^18+x^1*y^0+x^1*y^18	8	css		
216	46	53	598.2130	6	18	x^0*y^0+x^0*y^1+x^5*y^0+x^5*y^1	x^0*y^0+x^0*y^2+x^4*y^0+x^4*y^2	8	css		
160	46	44	556.6000	20	4	x^0*y^0+x^0*y^1+x^17*y^0+x^17*y^1	x^0*y^0+x^0*y^2+x^14*y^0+x^14*y^2	8	css		
